"","13","14"
"Feature66",0.820337141448586,0.854914101171426
"Feature67",0.954574001526478,0.962935231970401
"Feature68",0.847579017354621,0.897245366472713
"Feature69",0.822855270042531,0.839149958622743
"Feature70",0.992598021728379,1.00890026273523
"Feature71",0.691544793774074,0.696651785970101
"Feature72",0.88142225712805,0.907562954038578
"Feature73",1.04492497696427,1.06076755982016
"Feature74",0.777898207993586,0.740313555240549
"Feature75",0.945892662749635,0.934461664158116
"Feature76",1.05357259343008,1.07305537515109
"Feature77",1.00046053209494,0.973299116455687
"Feature78",0.774544697758049,0.815892615366331
"Feature79",0.774753182940912,0.746317733901861
"Feature80",1.14913579706575,1.11092115751842
"Feature81",1.28207377608198,1.2168090488981
"Feature82",0.78632257178118,0.763595900909121
"Feature83",1.12174175713994,1.03218841212543
"Feature84",0.702309231286638,0.728009877078615
"Feature85",0.847789991796842,0.899198089026276
"Feature86",1.07946085883004,1.09032021613794
"Feature87",1.0172539500896,1.10485363388803
"Feature88",0.841995504527603,0.838655707441379
"Feature89",1.19933978970269,1.24998327989978
"Feature90",0.848590282986236,0.883677934213139
"Feature91",0.924187235642648,0.938650216222861
"Feature92",0.817229893842176,0.771386873088887
"Feature93",1.06134612085211,1.05746106296772
"Feature94",1.07041544428979,1.18240730670705
"Feature95",1.15310948738598,1.2145496396486
"Feature96",0.805302920460801,0.804196645025827
"Feature97",1.0850320122499,1.13324392183387
"Feature98",0.81730820900627,0.838483070409918
"Feature99",1.05199600344491,1.06657405781008
"Feature100",0.841565346523701,0.787892734326554
"Feature101",1.23414132882406,1.16550579192185
"Feature102",1.11387675333218,1.14074003296668
"Feature103",1.07120190462707,1.07043144567859
"Feature104",1.24203644781928,1.16872794496808
"Feature105",0.622813411695122,0.620024125202229
"Feature106",0.969131976011491,0.993013042091699
"Feature107",0.934985122078996,0.867186236013802
"Feature108",0.828977355010149,0.854371174029598
"Feature109",0.994765021489905,1.01201539827251
"Feature110",0.803474864414289,0.737442951846643
"Feature111",0.798351663196147,0.745351300602208
"Feature112",1.07815657952241,1.12081402438433
"Feature113",0.995778014343488,1.03498588857979
"Feature114",0.9721607380147,1.02930783656301
"Feature115",1.36275188269547,1.3053057051675
"Feature116",0.801868974057873,0.810644117343444
"Feature117",1.10029854784203,1.11894860806712
"Feature118",0.975518604085531,0.982026325553536
"Feature119",0.964423978460338,1.03441534757168
"Feature120",0.92663575203531,0.916009800308937
"Feature121",0.982584267463476,1.01209757393921
"Feature122",0.860119118487622,0.937386974324026
"Feature123",1.10297555716697,0.978053643670589
"Feature124",1.12931752128706,1.13432162900925
"Feature125",0.401038693984076,0.451829858019362
"Feature126",0.74905159382469,0.79253982061603
"Feature127",0.642199807692694,0.603449948902023
"Feature128",0.785523695102635,0.737812397015759
"Feature129",0.681218677391011,0.662667941020368
"Feature130",0.950826739788991,0.988703041099381
"Feature131",1.09162552765819,1.0910454996779
"Feature132",0.695820470733739,0.689830394898702
"Feature133",0.745689447151227,0.728967609139487
"Feature134",0.93333155153608,0.958045278378141
"Feature135",1.11013384593943,1.09281524815351
"Feature136",0.678168751036812,0.710477537145205
"Feature137",0.948564264747368,0.870509952209994
"Feature138",1.76448767235038,1.87045040079058
"Feature139",0.892122200623698,0.986609169364791
"Feature140",0.935851439436086,0.922304224122115
"Feature141",0.887592676694794,0.912162025060896
"Feature142",0.754537525434845,0.746715245596976
"Feature143",0.834755086343983,0.826926771090258
"Feature144",0.844840737000951,0.836239950590494
"Feature145",0.896690435341817,0.95065570390855
"Feature146",1.05079466815032,1.0000228346787
"Feature147",0.767105350624635,0.776644699382344
"Feature148",1.22524878305949,1.18586551145224
"Feature149",0.815379961372861,0.773238221804472
"Feature150",0.602945326902527,0.625389724558838
"Feature151",0.97900230065699,0.985850490450691
"Feature152",1.01901435253291,0.982925742741015
"Feature153",1.04784811930304,1.10350041206008
"Feature154",0.881876723564535,0.906132124970234
"Feature155",0.788295627652753,0.818271348745472
"Feature156",1.07347123421843,1.10917427529058
"Feature157",1.08948917069273,1.086974966571
"Feature158",1.22332431481164,1.23468214661567
"Feature159",0.955739437216657,0.906615017287135
"Feature160",0.991156296210237,1.03137739082649
"Feature161",0.969609846415083,0.998854940535888
"Feature162",1.15938501585419,1.05825408260956
"Feature163",0.677212518909307,0.717412952307774
"Feature164",1.29098688712539,1.32147019052377
"Feature165",1.00001392179093,1.08800037658491
"Feature166",0.807688687215171,0.862988320846613
"Feature167",0.827323683183728,0.821487660022324
"Feature168",1.18590460961344,1.19397192419075
"Feature169",0.752346136532396,0.701104088361866
"Feature170",1.28999769963505,1.24509270295194
"Feature171",0.920365869666316,0.883721308748196
"Feature172",0.555977803461043,0.595985534233083
"Feature173",1.15296725674859,1.07553540799272
"Feature174",1.02479240380362,1.07534712717819
"Feature175",1.14879063356012,1.1448827343391
"Feature176",0.900080815340113,0.87975506644162
"Feature177",0.94056272299968,0.897032493560667
"Feature178",0.996240428993018,1.0965810400309
"Feature179",0.751460266829038,0.844471227065432
"Feature180",0.86577834226005,0.839385554301117
"Feature181",0.996546305320951,1.01327973325212
"Feature182",0.521000997285661,0.578980126107585
"Feature183",1.10291152895925,1.03208365822065
"Feature184",0.940617992318256,0.83039076680151
"Feature185",0.79731611245536,0.791881071892028
"Feature186",0.898448188958722,0.95171875349124
"Feature187",0.820824803849203,0.812690122342672
"Feature188",0.838017589192115,0.838709532730327
"Feature189",1.011500787437,0.999889045068847
"Feature190",0.363335946045467,0.403274529870345
"Feature191",1.20383447350499,1.20146493354229
"Feature192",0.985608202724441,1.07655962039163
"Feature193",0.940312997634354,1.0352052098112
"Feature194",1.18264504771847,1.07711037556573
"Feature195",0.943582875769076,0.942647198648283
"Feature196",0.960721427373731,0.999116478528804
"Feature197",0.906234441174783,0.922096014954334
"Feature198",1.07363540179728,1.18587241284854
"Feature199",0.851050937146729,0.796960025537568
"Feature200",0.642739108409822,0.691056063575197
"Feature201",0.966845610784592,0.996936802194161
"Feature202",1.0207581240802,1.05745410519854
"Feature203",1.1447234705374,1.14082364255975
"Feature204",0.826984673190963,0.827441682020208
"Feature205",0.737576257411481,0.759534182532116
"Feature206",0.836974032127713,0.812394607039276
"Feature207",1.13893757313522,1.09965922595919
"Feature208",0.838490256383396,0.873628331454641
"Feature209",1.26879207389611,1.25030629277483
"Feature210",1.01364300209295,1.04854164164033
"Feature211",0.70687359687726,0.647644035579153
"Feature212",1.30313735520252,1.25955047409797
"Feature213",0.992667459628799,0.973533585716308
"Feature214",0.839328280909497,0.907782122572767
"Feature215",0.840495116643999,0.83986462047808
"Feature216",1.0172868776878,1.14356145520455
"Feature217",0.83739613772452,0.823925360828858
"Feature218",1.14456648375667,1.16256544463867
"Feature219",1.19195333595835,1.21694272606642
"Feature220",0.770430314947562,0.779693315609104
"Feature221",0.964440969844027,0.936332633850399
"Feature222",0.48462542199186,0.520250619453237
"Feature223",1.34721998624292,1.30343282681014
"Feature224",0.973206873306264,0.948627649117032
"Feature225",0.803639722036751,0.765968600682634
"Feature226",0.829823516305979,0.771048546174389
"Feature227",0.675861668864075,0.622816569271644
"Feature228",1.03948889203768,0.996085696671953
"Feature229",0.802742179043358,0.786748509224254
"Feature230",1.03635046329166,1.03620968538516
"Feature231",1.08181859744796,1.12716018865956
"Feature232",1.04874805820842,1.00906374639264
"Feature233",1.04254675666128,1.0331800087605
"Feature234",0.714142524770906,0.653243874426738
"Feature235",1.15017430317746,1.21342770005116
"Feature236",0.740345335140404,0.761569535627383
"Feature237",1.23467765160269,1.36571324065846
"Feature238",0.683762818404524,0.680785864328642
"Feature239",1.03698372447315,1.07731184375337
"Feature240",0.687670168603148,0.690803930837305
"Feature241",0.853696511928318,0.888532840156791
"Feature242",1.01823692282424,0.962745581242127
"Feature243",0.890129351376624,0.945708595156595
"Feature244",0.605100388136817,0.600372460070978
"Feature245",0.847633217342877,0.906477126353434
"Feature246",0.562247412396921,0.563347776173596
"Feature247",0.774128645240562,0.753592198653963
"Feature248",1.11161209270777,1.07169285521966
"Feature249",0.6392791277903,0.684233906783493
"Feature250",1.18205680168225,1.22182082793733
"Feature251",0.695290977759793,0.742506473985691
"Feature252",0.806399874734781,0.882358861925547
"Feature253",1.00798884412409,0.984929219622522
"Feature254",1.16604397861425,1.19939251347659
"Feature255",0.630928282788254,0.607473915647355
"Feature256",0.923421390230551,0.945381884657624
"Feature257",0.678160716212975,0.623106647674466
"Feature258",1.04152092988388,1.05100564381516
"Feature259",1.09000123352618,1.0804486086534
"Feature260",0.824855264352359,0.787332938577193
"Feature261",0.749717312175222,0.788897524800309
"Feature262",0.546774802920563,0.513204382856737
"Feature263",1.00846617251639,1.03017088974933
"Feature264",1.06674238886336,1.0855704380827
"Feature265",0.854633407738552,0.863030687975837
"Feature266",1.25873207372501,1.23691334718953
"Feature267",0.613887331601905,0.605287384699362
"Feature268",0.718756582685126,0.755027162476712
"Feature269",0.981029785267067,0.955695421162322
"Feature270",0.948413865445029,0.922836673207268
"Feature271",0.881209379546513,0.837277175841739
"Feature272",0.898349813075423,0.866707649750404
"Feature273",1.02541227964555,1.05767057182841
"Feature274",1.02510382751895,1.00679781695462
"Feature275",0.919351410811974,0.929668610999207
"Feature276",0.471760006476549,0.491874127389575
"Feature277",1.02770319291155,1.06556531695738
"Feature278",0.953643626699567,0.99980015861177
"Feature279",0.923018523113089,0.893070099779639
"Feature280",0.951346790933984,0.904044183380001
"Feature281",0.91143448341916,0.941232573375551
"Feature282",0.747552690508907,0.846919479816738
"Feature283",0.790173811892985,0.808052924103097
"Feature284",0.785226422180533,0.780890656359048
"Feature285",0.514258253149028,0.525599142456206
"Feature286",0.789203248424804,0.83956546267613
"Feature287",0.825765271435668,0.851620537350684
"Feature288",0.800909634366857,0.882551364025213
"Feature289",0.904710513531264,0.882420239366173
"Feature290",0.877031272656647,0.826525215343816
"Feature291",0.730214297404757,0.732909088523372
"Feature292",0.59636303469372,0.588724076681258
"Feature293",1.21657119230056,1.18733982404979
"Feature294",0.811664140275999,0.912666314818715
"Feature295",0.578381090690742,0.515317587546554
"Feature296",0.998418448048302,1.00475264997197
"Feature297",1.29254857707214,1.22055961086485
"Feature298",0.623401232431987,0.555530898461098
"Feature299",0.690878794575423,0.728247258557576
"Feature300",1.01044437507113,1.06457535050796
"Feature301",0.934029497701879,1.03060607923979
"Feature302",0.693763368957825,0.630261974829661
"Feature303",0.713972775628957,0.778513074528897
"Feature304",0.897419999737107,0.945906485079206
"Feature305",0.873106644211357,0.835291783562765
"Feature306",1.19682725076962,1.25664820387456
"Feature307",0.799344327785091,0.895636775712081
"Feature308",1.12634824761741,1.12899443873658
"Feature309",0.629186171854982,0.587073357867692
"Feature310",0.79830890439271,0.792958272474641
"Feature311",0.893371078839789,0.95210614996643
"Feature312",1.59076515295836,1.56165697660049
"Feature313",1.1146312727343,1.08412774178507
"Feature314",1.3753007426073,1.31666635651291
"Feature315",1.08728173277381,1.08780115373391
"Feature316",0.784210080184197,0.770670849119105
"Feature317",0.770782975224997,0.739341385511807
"Feature318",0.864491299471662,0.849332974452634
"Feature319",1.22964041090294,1.21798840237369
"Feature320",1.01789932430298,1.02925157416198
"Feature321",1.17084516126302,1.11888947164346
"Feature322",0.561823321541903,0.603209527964374
"Feature323",0.642980848828868,0.663183148847269
"Feature324",0.947992356909725,0.96951095046724
"Feature325",1.21901096556212,1.26727847109729
"Feature326",1.00139737510313,1.02107162768129
"Feature327",1.22131691958429,1.2543390061402
"Feature328",1.03951530768524,1.0118350385201
"Feature329",1.04129027239295,0.989641639363386
"Feature330",0.484000039264773,0.494606991144769
"Feature331",0.747050679736175,0.739779434556478
"Feature332",0.993036272976792,1.06053969751524
"Feature333",0.855801065251592,0.928519143060081
"Feature334",0.64031376173503,0.622995905083929
"Feature335",0.754968369407919,0.707964875403655
"Feature336",0.572326014650529,0.604226178535543
"Feature337",0.76801001067525,0.792502646534808
"Feature338",1.25621946136887,1.25696863311613
"Feature339",1.20014447798777,1.17399258401885
"Feature340",0.829302290941404,0.871474411466869
"Feature341",1.0053821647815,1.00183080047853
"Feature342",0.995469938165673,0.953900338358643
"Feature343",0.826866737644105,0.835547793075908
"Feature344",0.875198255814946,0.804107274749565
"Feature345",0.802733291027461,0.843643598400961
"Feature346",1.08539853541399,1.03093604493316
"Feature347",0.769844758402041,0.774449896726347
"Feature348",1.16924542851011,1.13895063870669
"Feature349",0.972445645817468,0.957228953614297
"Feature350",0.817526998575633,0.809802143156718
"Feature351",0.982294586197898,1.01634092486558
"Feature352",0.696801187408364,0.714509359102599
"Feature353",0.921541127486828,0.937170416021265
"Feature354",0.946871064597132,0.947371422768752
"Feature355",0.716454009693362,0.801666706783451
"Feature356",0.90954427212868,0.881140963815415
"Feature357",1.00209228819923,0.935541446778994
"Feature358",0.753395182449992,0.760453851943448
"Feature359",0.725581944393885,0.717407013864426
"Feature360",1.19516215962834,1.09830436557668
"Feature361",0.692696025718783,0.717182892739452
"Feature362",0.951241276457952,1.01520193836151
"Feature363",1.2385717638427,1.30883473027728
"Feature364",0.875459810910763,0.809027550470586
"Feature365",0.833795853491529,0.774839914976775
"Feature366",0.863751930813392,0.912312638465302
"Feature367",0.86163090686285,0.9675896178254
"Feature368",0.466987291515073,0.468583996150756
"Feature369",0.395104060432881,0.36502624900206
"Feature370",1.11018117575233,1.11979451130842
"Feature371",1.41868421880832,1.40978369861624
"Feature372",0.948893247198543,0.96657523611961
"Feature373",0.862288244295622,0.864235416298227
"Feature374",0.973244683532323,0.935610548320232
"Feature375",0.705420970165614,0.683590320991571
"Feature376",0.732117446126082,0.768872423324033
"Feature377",0.75979539921782,0.737112508100461
"Feature378",0.778100836259372,0.783344407006015
"Feature379",1.22241430180014,1.25759809810506
"Feature380",1.08657752422309,1.03036950827901
"Feature381",0.897766784523952,0.837778166846483
"Feature382",0.99408841535101,1.03577435892034
"Feature383",0.865299518950407,0.873102167891082
"Feature384",1.17524251875939,1.16194459024057
"Feature385",0.911043676499375,0.889388491880228
"Feature386",0.597360115916766,0.596343752139613
"Feature387",1.03796117904251,1.12089934950234
"Feature388",1.11053699879503,1.13092326033342
"Feature389",0.658677369238729,0.634363105604468
"Feature390",0.870013880173315,0.839934823591155
"Feature391",0.550797216228796,0.5349610832975
"Feature392",0.844511030410897,0.826041443537853
"Feature393",0.474263589081513,0.536078196178381
"Feature394",0.815470415987965,0.832523222046913
"Feature395",1.00228562964968,0.944546020978628
"Feature396",0.904008414384698,0.852143348869494
"Feature397",1.2431551987999,1.20692252728709
"Feature398",1.01556149871282,1.1033957647385
"Feature399",0.574821678497218,0.658210446590623
"Feature400",1.31211656647885,1.27692434468664
"Feature401",0.952474649020783,0.942684903616876
"Feature402",1.07265049823913,1.02972950209659
"Feature403",0.73263718633164,0.750053442972208
"Feature404",1.24895798367325,1.16780201661294
"Feature405",0.50729486944684,0.547154135818598
"Feature406",0.782161086518092,0.771882968947104
"Feature407",1.35293128582838,1.35140225402149
"Feature408",1.02132446213691,0.987916221952646
"Feature409",0.984686651741075,0.994979621888222
"Feature410",0.728698936230166,0.812622416161408
"Feature411",0.624404413173197,0.762545711381872
"Feature412",0.941261748292928,0.882856163269188
"Feature413",1.23138526796343,1.18688313232116
"Feature414",0.787644894445937,0.860012049329649
"Feature415",0.933532041008571,0.910947818132925
"Feature416",0.659056584354922,0.705280576649139
"Feature417",0.788052103824448,0.814393772982994
"Feature418",0.764490492941549,0.774065340145028
"Feature419",0.999293046457676,0.902137888348665
"Feature420",0.962979496361455,0.94619557863554
"Feature421",0.716860119757045,0.666481912958975
"Feature422",0.626620153199346,0.690475083175335
"Feature423",0.75070605618424,0.76468158424412
"Feature424",0.96888573043373,0.993009108334446
"Feature425",0.931710102371175,1.03179809806759
"Feature426",1.01945534403088,1.05627898903429
"Feature427",0.671626833273982,0.722047286188274
"Feature428",1.02353518510151,1.11010777561182
"Feature429",0.539047718857574,0.474227246938718
"Feature430",0.929438665037327,0.925314867831756
"Feature431",0.886002355375865,0.952964241274248
"Feature432",1.06997274253805,1.04526000979316
"Feature433",1.0254601132329,1.04577869620288
"Feature434",0.727756980407073,0.752786093608682
"Feature435",1.13756727773079,1.06657232140968
"Feature436",0.626052840655807,0.667787315114273
"Feature437",1.09056030179973,1.05152270321083
"Feature438",0.429053991161593,0.43398003909315
"Feature439",0.749449826237492,0.717318774832924
"Feature440",0.978372077948012,0.98343507502615
"Feature441",0.822858304874615,0.78919781196426
"Feature442",1.10104706319382,1.08797670367931
"Feature443",0.62139324991752,0.658118208784328
"Feature444",1.04114536701743,1.02498081638233
"Feature445",0.8672251665916,0.863737026243631
"Feature446",1.01107920426303,1.06293898469485
"Feature447",0.791863277699832,0.783743595890393
"Feature448",1.20891151277252,1.13266844909888
"Feature449",0.734870572025785,0.706269528253334
"Feature450",0.940146368396825,0.910333322565656
"Feature451",1.03700540981902,0.992803724622234
"Feature452",0.937151975220637,0.929182833227106
"Feature453",0.822688260856696,0.801712678381274
"Feature454",1.23868246781251,1.16984321430948
"Feature455",1.21671514110896,1.15340380260133
"Feature456",0.96702392627521,0.926035832103669
"Feature457",0.852598143280495,0.879865835068013
"Feature458",1.03830419693486,1.04452191480545
"Feature459",1.0204380355657,1.10177420327431
"Feature460",0.923363947481845,0.895425854763448
"Feature461",0.940404922505792,0.855548992047597
"Feature462",0.91801222702091,0.918322555789432
"Feature463",0.932911176396136,0.944292001838279
"Feature464",0.918397054064534,0.921710300182956
"Feature465",0.789558590870519,0.812234839542909
"Feature466",1.00562805085567,1.06052717996658
"Feature467",1.23224031278602,1.19308551279719
"Feature468",1.19803964033569,1.17446820171972
"Feature469",1.14663890774381,1.24570364697902
"Feature470",0.908403980255623,0.892237464997976
"Feature471",1.27643334737516,1.27747721045938
"Feature472",1.17685567264427,1.18290239245411
"Feature473",0.915369897200367,0.927772833392484
"Feature474",1.10281483446046,1.17075697856377
"Feature475",0.757530586393597,0.743291329907912
"Feature476",0.801461324832699,0.777863441060566
"Feature477",0.62968212360549,0.582219607296371
"Feature478",1.44816155867886,1.44456338965721
"Feature479",0.670341768306949,0.602648385158553
"Feature480",0.929804483510766,0.918300217068792
"Feature481",0.989872838749482,0.944656403875604
"Feature482",0.636312365176198,0.644691899082367
"Feature483",0.674793235597807,0.810112336804294
"Feature484",0.998702088872483,1.03718198890576
"Feature485",1.22440948413889,1.25029946395873
"Feature486",0.733529216067794,0.729379089229825
"Feature487",1.0427365200834,1.03070702552991
"Feature488",0.792771257812974,0.772240098809158
"Feature489",0.604615572071421,0.663742485072086
"Feature490",1.32690095102247,1.3054428095448
"Feature491",0.841542112502258,0.932665540584071
"Feature492",0.979931236957684,0.956952313544335
"Feature493",0.727915355167222,0.730839575017776
"Feature494",0.632595660312469,0.609414620748069
"Feature495",1.00282309840544,0.916643402001968
"Feature496",1.20177600325911,1.15627923537326
"Feature497",0.856547798094419,0.876505462332027
"Feature498",0.84752488571985,0.871055785231926
"Feature499",0.871277052386749,0.859907143170495
"Feature500",1.17813911030502,1.23633213015691
"Feature501",0.804129157720957,0.712181495922419
"Feature502",1.21167984957804,1.17160376989051
"Feature503",0.930237625683692,0.916247541177734
"Feature504",0.911081421816778,0.937778878797187
"Feature505",1.03142801483783,1.0044065043617
"Feature506",0.79297777324058,0.890783586191573
"Feature507",0.718886484507607,0.712974366794164
"Feature508",1.18687228837841,1.18032829872203
"Feature509",1.21487359165881,1.15076817839736
"Feature510",1.24055960918447,1.18789620815842
"Feature511",0.622055508403053,0.652752100927265
"Feature512",1.30753419701105,1.3161194092967
"Feature513",0.384740232705132,0.373929968918339
"Feature514",1.1539218717976,1.16073338999219
"Feature515",0.600321772217551,0.617519277019447
"Feature516",0.770583570487462,0.811200479717274
"Feature517",0.722554543573738,0.637379698855922
"Feature518",0.835116723570175,0.898496545980749
"Feature519",0.857054661621394,0.826875990130061
"Feature520",1.02047115190725,0.991810749612698
"Feature521",1.11055720749736,1.12286866950303
"Feature522",0.793677511756394,0.867951701988152
"Feature523",0.705967700260679,0.732230814521427
"Feature524",0.402523447924621,0.373421041328581
"Feature525",1.19031792598528,1.17207422692684
"Feature526",0.665474856055695,0.707098218246893
"Feature527",0.845330881054523,0.926959789601954
"Feature528",0.943841167722828,0.987351006185494
"Feature529",0.783171537817339,0.846787374263788
"Feature530",1.21464724384363,1.27200122280655
"Feature531",0.737144959960717,0.684965017855439
"Feature532",0.840537719806622,0.779885961538358
"Feature533",0.798655330705602,0.790111045635179
"Feature534",0.596988323821196,0.62080198141271
"Feature535",0.880964897134838,0.807064813078498
"Feature536",1.03280410592283,1.07992113566566
"Feature537",0.984322379591924,1.05726021399111
"Feature538",0.605310380256297,0.623318481830188
"Feature539",0.342448971353315,0.345263903792544
"Feature540",1.12291726319646,1.05260861151059
"Feature541",0.795305937016104,0.787809620366498
"Feature542",0.933358151969888,0.940158846302472
"Feature543",0.679650455565426,0.698187830759489
"Feature544",1.32011029185257,1.30536181448729
"Feature545",1.05522126528004,1.05267661797775
"Feature546",0.693059118446198,0.765751952300333
"Feature547",1.19731537241918,1.09714120762202
"Feature548",1.06632308511985,1.08429890150069
"Feature549",0.756573681842149,0.723510767670838
"Feature550",0.803567140993331,0.820108030981407
"Feature551",0.870413544821444,0.824905785901437
"Feature552",0.791699618787453,0.857024670421283
"Feature553",1.00127382644544,1.00839966023359
"Feature554",0.974330459927781,0.931587773946521
"Feature555",0.712590317669672,0.717285444507365
"Feature556",1.12093290567006,1.14655848161735
"Feature557",0.59886626042869,0.589292319873593
"Feature558",0.661301124789885,0.667452590760566
"Feature559",0.820869703387844,0.784588130813712
"Feature560",0.725780298245088,0.707631760005874
"Feature561",0.510009782561641,0.509833781369
"Feature562",0.986466794712659,1.00751722479777
"Feature563",0.8836223132735,0.913104628413234
"Feature564",1.05499192831955,1.08216487864678
"Feature565",0.991797046051046,1.01917854610106
"Feature566",0.761254764316772,0.729794271274884
"Feature567",0.730136987235547,0.755355131342912
"Feature568",0.898239355699368,0.880950082541947
"Feature569",1.41208019687019,1.40329644699352
"Feature570",0.946021881330816,0.900898963712825
"Feature571",1.08415533232727,1.0885464589795
"Feature572",0.863557989100434,0.784032593802456
"Feature573",1.15906798035149,1.19387176084596
"Feature574",0.693765780895689,0.727305452820364
"Feature575",1.15140880544676,1.15603955224727
"Feature576",1.06672144756535,1.04688293681389
"Feature577",0.629624778566208,0.574710634960571
"Feature578",0.74623442888191,0.741408900959235
"Feature579",1.37137883017781,1.39586044995078
"Feature580",0.787342228567213,0.800255952105409
"Feature581",0.707553255004892,0.731699814304219
"Feature582",0.789168953748015,0.772028462120085
"Feature583",0.96409233772825,0.930024469073714
"Feature584",0.910566133755727,0.889000492071913
"Feature585",0.827076640007695,0.859110416704002
"Feature586",1.05248293254458,1.00120499123647
"Feature587",1.09969474527645,1.08984313423401
"Feature588",1.2663069390588,1.18795994928133
"Feature589",0.564152009260297,0.520203757199586
"Feature590",1.28223076411362,1.24948214476614
"Feature591",0.886322455919523,0.875090296360721
"Feature592",0.6422960279386,0.645702136373508
"Feature593",1.22652070487213,1.16464579529902
"Feature594",0.686353881125833,0.639577404659912
"Feature595",0.789427052112921,0.783790260530409
"Feature596",0.833307767700405,0.82773109005381
"Feature597",0.927481481738011,0.945535497785837
"Feature598",0.645257900246426,0.610071524168009
"Feature599",0.913107447238249,0.96744924905681
"Feature600",1.01264926716951,0.928583617656514
"Feature601",0.754258086377288,0.721829914569092
"Feature602",0.850660496226441,0.894297049828726
"Feature603",0.953719911608075,1.01365293127899
"Feature604",0.91584042296237,0.950012256432194
"Feature605",1.02124768663203,0.994586434486135
"Feature606",0.933941831448381,0.968798795885803
"Feature607",1.2548396550439,1.24527211587658
"Feature608",0.871606800947954,0.866409810495642
"Feature609",1.3989024531871,1.43042728605964
"Feature610",1.06683494749228,1.15636010805408
"Feature611",0.986115826109897,1.02376505654561
"Feature612",1.11079093033854,1.01031689120884
"Feature613",0.769474482989385,0.84785881876055
"Feature614",1.10821823848334,1.15321833929433
"Feature615",0.941144213046178,0.945576567831315
"Feature616",0.970125273189366,0.943301656425374
"Feature617",0.701173421883926,0.644205194364069
"Feature618",1.0054125013268,1.02287919320942
"Feature619",1.27289173162364,1.24446422149119
"Feature620",1.05922362891349,1.01856360344372
"Feature621",0.964228498790558,0.909094542882022
"Feature622",1.09313828838001,1.03343336935108
"Feature623",0.895840633568422,0.823961072872542
"Feature624",1.04114976535319,1.04708940513511
"Feature625",0.840523168065782,0.82501276359829
"Feature626",0.813658528986396,0.825977615298072
"Feature627",0.729903028735344,0.681752901987269
"Feature628",1.00010089378056,0.927455523181608
"Feature629",0.892637432128459,0.875367095635705
"Feature630",0.550274258339714,0.55952616561056
"Feature631",0.946011740562858,0.975364388420982
"Feature632",1.10682753946116,1.0770914418673
"Feature633",0.808067648673106,0.823236019893173
"Feature634",0.934632118500636,0.905648209984725
"Feature635",1.2733085745358,1.2848625639681
